sigma3,eps1,sig1,eps3
20,0.0096,256.8851543,-0.010404643
20,0.0099,256.0053463,-0.011206513
20,0.0102,254.9425111,-0.01200641
20,0.0105,253.7170379,-0.012804398
20,0.0108,252.3487132,-0.013600537
20,0.0111,250.8565065,-0.014394884
20,0.0114,249.2584043,-0.015187491
20,0.0117,247.5712904,-0.015978409
20,0.012,245.8108659,-0.016767686
20,0.0123,243.991606,-0.017555366
20,0.0126,242.1267466,-0.018341493
20,0.0129,240.2282958,-0.019126106
20,0.0132,238.3070665,-0.019909246
20,0.0135,236.3727231,-0.020690948
20,0.0138,234.4338402,-0.021471248
20,0.0141,232.4979694,-0.022250178
20,0.0144,230.57171,-0.023027773
20,0.0147,228.6607827,-0.02380406
20,0.015,226.7701033,-0.024579071
20,0.0153,224.9038552,-0.025352833
20,0.0156,223.0655596,-0.026125373
20,0.0159,221.2581424,-0.026896717
20,0.0162,219.4839968,-0.02766689
20,0.0165,217.7450425,-0.028435915
20,0.0168,216.0427801,-0.029203816
20,0.0171,214.3783409,-0.029970614
20,0.0174,212.7525325,-0.030736331
20,0.0177,211.1658807,-0.031500987
20,0.018,209.6186663,-0.032264602
20,0.0183,208.1109593,-0.033027196
20,0.0186,206.6426485,-0.033788785
20,0.0189,205.2134687,-0.03454939
20,0.0192,203.8230242,-0.035309025
20,0.0195,202.4708104,-0.036067709
20,0.0198,201.1562317,-0.036825457
20,0.0201,199.8786183,-0.037582285
20,0.0204,198.6372406,-0.038338208
20,0.0207,197.4313213,-0.03909324
20,0.021,196.2600464,-0.039847397
20,0.0213,195.1225749,-0.04060069
20,0.0216,194.0180468,-0.041353135
20,0.0219,192.9455899,-0.042104743
20,0.0222,191.9043259,-0.042855528
20,0.0225,190.8933757,-0.043605501
20,0.0228,189.9118636,-0.044354675
20,0.0231,188.9589209,-0.045103061
20,0.0234,188.0336891,-0.045850671
20,0.0237,187.1353221,-0.046597515
20,0.024,186.2629888,-0.047343603
20,0.0243,185.4158742,-0.048088947
20,0.0246,184.5931812,-0.048833557
20,0.0249,183.7941313,-0.049577442
20,0.0252,183.0179657,-0.050320611
20,0.0255,182.2639453,-0.051063075
20,0.0258,181.531352,-0.051804842
20,0.0261,180.8194877,-0.052545922
20,0.0264,180.1276756,-0.053286322
20,0.0267,179.4552592,-0.054026052
20,0.027,178.8016026,-0.05476512
20,0.0273,178.1660903,-0.055503534
20,0.0276,177.5481266,-0.056241301
20,0.0279,176.9471358,-0.05697843
20,0.0282,176.3625612,-0.057714927
20,0.0285,175.7938649,-0.058450802
20,0.0288,175.2405275,-0.059186059
20,0.0291,174.7020477,-0.059920708
20,0.0294,174.1779412,-0.060654754
20,0.0297,173.667741,-0.061388204
20.5,0,20.5,0
20.5,0.0003,31.9682465,-3.12E-07
20.5,0.0006,43.43580617,-2.50E-06
20.5,0.0009,54.90016842,-8.43E-06
20.5,0.0012,66.35607683,-2.00E-05
20.5,0.0015,77.79490103,-3.91E-05
20.5,0.0018,89.20413439,-6.75E-05
20.5,0.0021,100.5669891,-0.000107154
20.5,0.0024,111.8620856,-0.00015995
20.5,0.0027,123.0632445,-0.000227741
20.5,0.003,134.1393954,-0.000312402
20.5,0.0033,145.0546208,-0.000415807
20.5,0.0036,155.7683526,-0.000539831
20.5,0.0039,166.2357394,-0.000686348
20.5,0.0042,176.408196,-0.000857232
20.5,0.0045,186.2341428,-0.001054357
20.5,0.0048,195.6599312,-0.001279599
20.5,0.0051,204.6309426,-0.001534832
20.5,0.0054,213.0928346,-0.001821929
20.5,0.0057,220.992895,-0.002142767
20.5,0.006,228.2814553,-0.002499217
20.5,0.0063,234.9133016,-0.002893157
20.5,0.0066,240.8490188,-0.003326458
20.5,0.0069,246.0561988,-0.003800997
20.5,0.0072,250.5104518,-0.004318648
20.5,0.0075,254.1961643,-0.004881284
20.5,0.0078,257.1069642,-0.005490781
20.5,0.0081,259.2458718,-0.006149012
20.5,0.0084,260.6251312,-0.006857853
20.5,0.0087,261.2657403,-0.007619177
20.5,0.009,261.2757483,-0.008424418
20.5,0.0093,261.0054002,-0.009231998
20.5,0.0096,260.5082952,-0.01003746
20.5,0.0099,259.8034316,-0.010840876
20.5,0.0102,258.9100299,-0.011642315
20.5,0.0105,257.8472216,-0.012441841
20.5,0.0108,256.6337806,-0.013239513
20.5,0.0111,255.2878976,-0.014035388
20.5,0.0114,253.8269986,-0.01482952
20.5,0.0117,252.2676045,-0.015621959
20.5,0.012,250.6252298,-0.016412752
20.5,0.0123,248.9143159,-0.017201945
20.5,0.0126,247.1481948,-0.017989581
20.5,0.0129,245.3390787,-0.0187757
20.5,0.0132,243.4980709,-0.019560342
20.5,0.0135,241.6351945,-0.020343543
20.5,0.0138,239.7594334,-0.021125338
20.5,0.0141,237.8787838,-0.021905761
20.5,0.0144,236.000313,-0.022684844
20.5,0.0147,234.130221,-0.023462618
20.5,0.015,232.2739063,-0.024239111
20.5,0.0153,230.4360298,-0.025014353
20.5,0.0156,228.6205803,-0.02578837
20.5,0.0159,226.8309359,-0.026561188
20.5,0.0162,225.0699239,-0.027332832
20.5,0.0165,223.3398774,-0.028103326
20.5,0.0168,221.6426879,-0.028872693
20.5,0.0171,219.9798543,-0.029640954
20.5,0.0174,218.3525286,-0.030408132
20.5,0.0177,216.7615569,-0.031174246
20.5,0.018,215.2075178,-0.031939317
20.5,0.0183,213.6907559,-0.032703364
20.5,0.0186,212.2114136,-0.033466405
20.5,0.0189,210.7694584,-0.034228458
20.5,0.0192,209.3647081,-0.03498954
20.5,0.0195,207.9968526,-0.035749668
20.5,0.0198,206.6654742,-0.036508858
20.5,0.0201,205.3700648,-0.037267125
20.5,0.0204,204.110041,-0.038024486
20.5,0.0207,202.8847586,-0.038780954
20.5,0.021,201.6935237,-0.039536543
20.5,0.0213,200.5356035,-0.040291268
20.5,0.0216,199.4102352,-0.041045142
20.5,0.0219,198.3166343,-0.041798178
20.5,0.0222,197.2540011,-0.042550388
20.5,0.0225,196.2215266,-0.043301785
20.5,0.0228,195.2183977,-0.04405238
20.5,0.0231,194.2438014,-0.044802186
20.5,0.0234,193.2969289,-0.045551213
20.5,0.0237,192.3769779,-0.046299473
20.5,0.024,191.4831558,-0.047046976
20.5,0.0243,190.614682,-0.047793732
20.5,0.0246,189.770789,-0.048539753
20.5,0.0249,188.9507244,-0.049285046
20.5,0.0252,188.153752,-0.050029623
20.5,0.0255,187.3791523,-0.050773493
20.5,0.0258,186.6262237,-0.051516664
20.5,0.0261,185.8942825,-0.052259146
20.5,0.0264,185.1826639,-0.053000947
20.5,0.0267,184.4907211,-0.053742076
20.5,0.027,183.8178266,-0.054482541
20.5,0.0273,183.1633713,-0.055222351
20.5,0.0276,182.5267646,-0.055961513
20.5,0.0279,181.9074345,-0.056700034
20.5,0.0282,181.3048268,-0.057437924
20.5,0.0285,180.7184056,-0.058175188
20.5,0.0288,180.1476519,-0.058911834
20.5,0.0291,179.5920643,-0.05964787
20.5,0.0294,179.0511579,-0.060383301
20.5,0.0297,178.524464,-0.061118136
21,0,21,0
21,0.0003,32.32076901,-2.98E-07
21,0.0006,43.64091369,-2.38E-06
21,0.0009,54.95815186,-8.05E-06
21,0.0012,66.2677051,-1.91E-05
21,0.0015,77.56172689,-3.73E-05
21,0.0018,88.82884383,-6.44E-05
21,0.0021,100.0537831,-0.000102222
21,0.0024,111.2170824,-0.000152588
21,0.0027,122.2948879,-0.000217258
21,0.003,133.2588531,-0.000298023
21,0.0033,144.0761525,-0.000396668
21,0.0036,154.7096268,-0.000514983
21,0.0039,165.118073,-0.000654756
21,0.0042,175.2566942,-0.000817774
21,0.0045,185.0777137,-0.001005826
21,0.0048,194.5311547,-0.001220701
21,0.0051,203.5657771,-0.001464185
21,0.0054,212.1301531,-0.001738068
21,0.0057,220.1738516,-0.002044137
21,0.006,227.6486928,-0.002384181
21,0.0063,234.5100242,-0.002759987
21,0.0066,240.7179634,-0.003173345
21,0.0069,246.2385501,-0.003626041
21,0.0072,251.0447503,-0.004119865
21,0.0075,255.1172621,-0.004656603
21,0.0078,258.4450815,-0.005238046
21,0.0081,261.0258007,-0.005865979
21,0.0084,262.8656265,-0.006542193
21,0.0087,263.9791219,-0.007268474
21,0.009,264.3886931,-0.008046611
21,0.0093,264.2956733,-0.008855466
21,0.0096,263.9730506,-0.009662474
21,0.0099,263.4401724,-0.010467431
21,0.0102,262.7146966,-0.011270407
21,0.0105,261.8144133,-0.012071464
21,0.0108,260.7569783,-0.012870664
21,0.0111,259.559683,-0.013668063
21,0.0114,258.2392623,-0.014463714
21,0.0117,256.8117402,-0.015257668
21,0.012,255.2923101,-0.016049973
21,0.0123,253.695249,-0.016840674
21,0.0126,252.0338608,-0.017629814
21,0.0129,250.3204459,-0.018417434
21,0.0132,248.5662924,-0.019203573
21,0.0135,246.7816865,-0.019988267
21,0.0138,244.975937,-0.020771553
21,0.0141,243.1574117,-0.021553463
21,0.0144,241.3335825,-0.02233403
21,0.0147,239.5110761,-0.023113284
21,0.015,237.6957291,-0.023891256
21,0.0153,235.8926452,-0.024667972
21,0.0156,234.1062523,-0.025443461
21,0.0159,232.3403597,-0.026217749
21,0.0162,230.5982134,-0.026990859
21,0.0165,228.8825493,-0.027762816
21,0.0168,227.1956438,-0.028533644
21,0.0171,225.5393614,-0.029303364
21,0.0174,223.9151986,-0.030071997
21,0.0177,222.3243253,-0.030839565
21,0.018,220.7676224,-0.031606087
21,0.0183,219.2457165,-0.032371582
21,0.0186,217.7590112,-0.033136069
21,0.0189,216.3077156,-0.033899566
21,0.0192,214.8918702,-0.03466209
21,0.0195,213.5113698,-0.035423657
21,0.0198,212.1659843,-0.036184284
21,0.0201,210.8553774,-0.036943986
21,0.0204,209.5791228,-0.037702779
21,0.0207,208.3367189,-0.038460678
21,0.021,207.1276017,-0.039217696
21,0.0213,205.9511562,-0.039973847
21,0.0216,204.8067264,-0.040729146
21,0.0219,203.6936242,-0.041483604
21,0.0222,202.6111367,-0.042237234
21,0.0225,201.5585335,-0.04299005
21,0.0228,200.5350716,-0.043742062
21,0.0231,199.5400014,-0.044493283
21,0.0234,198.5725702,-0.045243723
21,0.0237,197.6320264,-0.045993394
21,0.024,196.7176222,-0.046742306
21,0.0243,195.8286167,-0.04749047
21,0.0246,194.9642779,-0.048237897
21,0.0249,194.1238846,-0.048984594
21,0.0252,193.3067278,-0.049730574
21,0.0255,192.5121122,-0.050475844
21,0.0258,191.7393569,-0.051220415
21,0.0261,190.9877967,-0.051964294
21,0.0264,190.2567819,-0.052707491
21,0.0267,189.5456797,-0.053450015
21,0.027,188.8538734,-0.054191873
21,0.0273,188.1807636,-0.054933074
21,0.0276,187.5257676,-0.055673625
21,0.0279,186.8883197,-0.056413535
21,0.0282,186.2678708,-0.057152811
21,0.0285,185.6638886,-0.057891461
21,0.0288,185.0758573,-0.058629491
21,0.0291,184.5032769,-0.059366909
21,0.0294,183.9456638,-0.060103721
21,0.0297,183.4025494,-0.060839935
21.5,0,21.5,0
21.5,0.0003,32.67463491,-2.84E-07
21.5,0.0006,43.84870204,-2.28E-06
21.5,0.0009,55.02012593,-7.68E-06
21.5,0.0012,66.18456077,-1.82E-05
21.5,0.0015,77.33486962,-3.55E-05
21.5,0.0018,88.4607054,-6.14E-05
21.5,0.0021,99.54816836,-9.75E-05
21.5,0.0024,110.5795356,-0.000145605
21.5,0.0027,121.5330671,-0.000207317
21.5,0.003,132.3828979,-0.000284386
21.5,0.0033,143.099029,-0.000378517
21.5,0.0036,153.6474299,-0.000491418
21.5,0.0039,163.9902674,-0.000624795
21.5,0.0042,174.0862702,-0.000780354
21.5,0.0045,183.8912376,-0.000959801
21.5,0.0048,193.3586948,-0.001164843
21.5,0.0051,202.4406887,-0.001397186
21.5,0.0054,211.0887129,-0.001658537
21.5,0.0057,219.2547384,-0.001950601
21.5,0.006,226.8923215,-0.002275085
21.5,0.0063,233.9577485,-0.002633695
21.5,0.0066,240.4111727,-0.003028138
21.5,0.0069,246.2176963,-0.003460119
21.5,0.0072,251.3483448,-0.003931346
21.5,0.0075,255.7808907,-0.004443525
21.5,0.0078,259.5004828,-0.004998361
21.5,0.0081,262.5000541,-0.005597561
21.5,0.0084,264.7804865,-0.006242832
21.5,0.0087,266.3505302,-0.00693588
21.5,0.009,267.2264854,-0.00767841
21.5,0.0093,267.4389904,-0.008471168
21.5,0.0096,267.2853312,-0.009279716
21.5,0.0099,266.9203532,-0.010086209
21.5,0.0102,266.3601247,-0.010890716
21.5,0.0105,265.6210379,-0.0116933
21.5,0.0108,264.7195502,-0.012494022
21.5,0.0111,263.6719553,-0.013292939
21.5,0.0114,262.4941859,-0.014090104
21.5,0.0117,261.2016495,-0.014885568
21.5,0.012,259.8090957,-0.015679379
21.5,0.0123,258.3305145,-0.016471582
21.5,0.0126,256.7790626,-0.017262221
21.5,0.0129,255.1670149,-0.018051336
21.5,0.0132,253.5057385,-0.018838966
21.5,0.0135,251.8056856,-0.019625148
21.5,0.0138,250.076402,-0.020409919
21.5,0.0141,248.3265489,-0.02119331
21.5,0.0144,246.5639346,-0.021975356
21.5,0.0147,244.7955532,-0.022756086
21.5,0.015,243.02763,-0.023535529
21.5,0.0153,241.265669,-0.024313716
21.5,0.0156,239.5145034,-0.025090671
21.5,0.0159,237.7783464,-0.025866422
21.5,0.0162,236.0608414,-0.026640994
21.5,0.0165,234.3651117,-0.027414409
21.5,0.0168,232.6938075,-0.028186692
21.5,0.0171,231.0491516,-0.028957865
21.5,0.0174,229.4329817,-0.029727949
21.5,0.0177,227.8467908,-0.030496965
21.5,0.018,226.2917642,-0.031264933
21.5,0.0183,224.7688138,-0.032031871
21.5,0.0186,223.2786099,-0.032797799
21.5,0.0189,221.8216098,-0.033562734
21.5,0.0192,220.3980842,-0.034326694
21.5,0.0195,219.0081408,-0.035089695
21.5,0.0198,217.6517462,-0.035851753
21.5,0.0201,216.3287447,-0.036612885
21.5,0.0204,215.0388761,-0.037373106
21.5,0.0207,213.7817909,-0.03813243
21.5,0.021,212.5570639,-0.038890871
21.5,0.0213,211.3642072,-0.039648444
21.5,0.0216,210.2026801,-0.040405161
21.5,0.0219,209.0718996,-0.041161037
21.5,0.0222,207.971248,-0.041916083
21.5,0.0225,206.9000811,-0.042670311
21.5,0.0228,205.8577341,-0.043423735
21.5,0.0231,204.8435276,-0.044176365
21.5,0.0234,203.8567724,-0.044928214
21.5,0.0237,202.8967737,-0.045679291
21.5,0.024,201.9628352,-0.046429607
21.5,0.0243,201.0542614,-0.047179174
21.5,0.0246,200.1703614,-0.047928001
21.5,0.0249,199.3104502,-0.048676098
21.5,0.0252,198.4738513,-0.049423475
21.5,0.0255,197.659898,-0.050170141
21.5,0.0258,196.8679348,-0.050916105
21.5,0.0261,196.0973186,-0.051661377
21.5,0.0264,195.3474193,-0.052405965
21.5,0.0267,194.6176208,-0.053149878
21.5,0.027,193.9073214,-0.053893124
21.5,0.0273,193.2159341,-0.054635711
21.5,0.0276,192.5428871,-0.055377647
21.5,0.0279,191.8876238,-0.05611894
21.5,0.0282,191.2496027,-0.056859598
21.5,0.0285,190.6282977,-0.057599627
21.5,0.0288,190.023198,-0.058339036
21.5,0.0291,189.4338076,-0.059077831
21.5,0.0294,188.8596457,-0.05981602
21.5,0.0297,188.300246,-0.060553608
22,0,22,0
22,0.0003,33.02997364,-2.71E-07
22,0.0006,44.05943068,-2.17E-06
22,0.0009,55.08648277,-7.33E-06
22,0.0012,66.10717566,-1.74E-05
22,0.0015,77.11501483,-3.39E-05
22,0.0018,88.10058269,-5.86E-05
22,0.0021,99.0512239,-9.31E-05
22,0.0024,109.9507937,-0.000138984
22,0.0027,120.7794727,-0.000197889
22,0.003,131.5136557,-0.000271452
22,0.0033,142.1259249,-0.000361303
22,0.0036,152.5851194,-0.00046907
22,0.0039,162.8565122,-0.000596381
22,0.0042,172.9021047,-0.000744865
22,0.0045,182.6810467,-0.000916152
22,0.0048,192.150185,-0.001111869
22,0.0051,201.2647376,-0.001333645
22,0.0054,209.9790865,-0.00158311
22,0.0057,218.2476715,-0.001861892
22,0.006,226.0259625,-0.002171619
22,0.0063,233.27148,-0.00251392
22,0.0066,239.9448265,-0.002890425
22,0.0069,246.0106888,-0.003302761
22,0.0072,251.4387678,-0.003752557
22,0.0075,256.2045953,-0.004241443
22,0.0078,260.2901981,-0.004771046
22,0.0081,263.6845805,-0.005342997
22,0.0084,266.3840019,-0.005958922
22,0.0087,268.3920389,-0.006620451
22,0.009,269.7194322,-0.007329213
22,0.0093,270.3837309,-0.008086837
22,0.0096,270.4519056,-0.008889221
22,0.0099,270.2497302,-0.009697244
22,0.0102,269.8509927,-0.010503276
22,0.0105,269.2706573,-0.01130738
22,0.0108,268.5239278,-0.012109619
22,0.0111,267.6260243,-0.012910047
22,0.0114,266.5919859,-0.01370872
22,0.0117,265.4365011,-0.014505688
22,0.012,264.1737664,-0.015300999
22,0.0123,262.8173727,-0.016094698
22,0.0126,261.3802176,-0.01688683
22,0.0129,259.874442,-0.017677434
22,0.0132,258.311388,-0.018466549
22,0.0135,256.7015767,-0.019254214
22,0.0138,255.0547018,-0.020040463
22,0.0141,253.3796368,-0.020825331
22,0.0144,251.6844538,-0.021608849
22,0.0147,249.976451,-0.022391048
22,0.015,248.2621865,-0.023171959
22,0.0153,246.5475178,-0.023951609
22,0.0156,244.8376436,-0.024730025
22,0.0159,243.1371478,-0.025507234
22,0.0162,241.4500449,-0.02628326
22,0.0165,239.7798243,-0.027058129
22,0.0168,238.1294943,-0.027831862
22,0.0171,236.5016243,-0.028604482
22,0.0174,234.8983855,-0.029376011
22,0.0177,233.3215895,-0.030146469
22,0.018,231.7727242,-0.030915876
22,0.0183,230.2529875,-0.031684252
22,0.0186,228.7633188,-0.032451615
22,0.0189,227.3044275,-0.033217983
22,0.0192,225.87682,-0.033983373
22,0.0195,224.4808234,-0.034747802
22,0.0198,223.1166075,-0.035511287
22,0.0201,221.7842053,-0.036273843
22,0.0204,220.4835303,-0.037035485
22,0.0207,219.2143932,-0.037796228
22,0.021,217.9765163,-0.038556087
22,0.0213,216.7695467,-0.039315076
22,0.0216,215.5930674,-0.040073207
22,0.0219,214.4466085,-0.040830494
22,0.0222,213.3296554,-0.04158695
22,0.0225,212.2416579,-0.042342586
22,0.0228,211.1820366,-0.043097416
22,0.0231,210.1501896,-0.04385145
22,0.0234,209.1454979,-0.044604701
22,0.0237,208.1673303,-0.045357178
22,0.024,207.2150478,-0.046108893
22,0.0243,206.2880067,-0.046859857
22,0.0246,205.3855624,-0.047610079
22,0.0249,204.5070718,-0.04835957
22,0.0252,203.6518957,-0.049108338
22,0.0255,202.8194009,-0.049856395
22,0.0258,202.0089616,-0.050603748
22,0.0261,201.2199612,-0.051350407
22,0.0264,200.4517929,-0.05209638
22,0.0267,199.7038615,-0.052841677
22,0.027,198.9755834,-0.053586305
22,0.0273,198.2663875,-0.054330272
22,0.0276,197.575716,-0.055073588
22,0.0279,196.903024,-0.055816258
22,0.0282,196.2477805,-0.056558292
22,0.0285,195.6094683,-0.057299696
22,0.0288,194.9875837,-0.058040479
22,0.0291,194.3816371,-0.058780646
22,0.0294,193.7911525,-0.059520204
22,0.0297,193.2156677,-0.060259162
22.5,0,22.5,0
22.5,0.0003,33.38689668,-2.59E-07
22.5,0.0006,44.27332311,-2.07E-06
22.5,0.0009,55.15756027,-7.00E-06
22.5,0.0012,66.03600843,-1.66E-05
22.5,0.0015,76.90275476,-3.24E-05
22.5,0.0018,87.7492236,-5.60E-05
22.5,0.0021,98.56388743,-8.89E-05
22.5,0.0024,109.3320332,-0.000132703
22.5,0.0027,120.0355865,-0.000188947
22.5,0.003,130.6529989,-0.000259186
22.5,0.0033,141.1592091,-0.000344976
22.5,0.0036,151.5256847,-0.000447873
22.5,0.0039,161.7205576,-0.000569431
22.5,0.0042,171.7088608,-0.000711206
22.5,0.0045,181.4528729,-0.000874752
22.5,0.0048,190.9125765,-0.001061625
22.5,0.0051,200.0462277,-0.00127338
22.5,0.0054,208.8110333,-0.001511572
22.5,0.0057,217.1639229,-0.001777756
22.5,0.006,225.0623989,-0.002073487
22.5,0.0063,232.4654403,-0.00240032
22.5,0.0066,239.3344315,-0.002759811
22.5,0.0069,245.6340809,-0.003153515
22.5,0.0072,251.3332956,-0.003582986
22.5,0.0075,256.4059727,-0.004049779
22.5,0.0078,260.8316756,-0.004555451
22.5,0.0081,264.5961626,-0.005101556
22.5,0.0084,267.6917462,-0.005689648
22.5,0.0087,270.1174669,-0.006321284
22.5,0.009,271.879077,-0.006998019
22.5,0.0093,272.9888368,-0.007721406
22.5,0.0096,273.4651392,-0.008493003
22.5,0.0099,273.4348947,-0.009300568
22.5,0.0102,273.1929201,-0.010108118
22.5,0.0105,272.7678617,-0.010913737
22.5,0.0108,272.1736383,-0.011717485
22.5,0.0111,271.4243429,-0.012519419
22.5,0.0114,270.5340498,-0.013319593
22.5,0.0117,269.5166439,-0.014118059
22.5,0.012,268.3856747,-0.014914863
22.5,0.0123,267.154234,-0.015710053
22.5,0.0126,265.834858,-0.016503671
22.5,0.0129,264.4394512,-0.017295757
22.5,0.0132,262.9792319,-0.018086353
22.5,0.0135,261.4646951,-0.018875493
22.5,0.0138,259.9055931,-0.019663215
22.5,0.0141,258.3109297,-0.020449552
22.5,0.0144,256.6889662,-0.021234537
22.5,0.0147,255.0472373,-0.0220182
22.5,0.015,253.392575,-0.02280057
22.5,0.0153,251.7311378,-0.023581678
22.5,0.0156,250.0684453,-0.024361549
22.5,0.0159,248.4094145,-0.025140209
22.5,0.0162,246.758399,-0.025917685
22.5,0.0165,245.1192286,-0.026694
22.5,0.0168,243.4952487,-0.027469177
22.5,0.0171,241.8893595,-0.028243238
22.5,0.0174,240.3040535,-0.029016206
22.5,0.0177,238.7414524,-0.0297881
22.5,0.018,237.2033413,-0.030558941
22.5,0.0183,235.6912015,-0.031328748
22.5,0.0186,234.2062408,-0.03209754
22.5,0.0189,232.7494224,-0.032865334
22.5,0.0192,231.3214909,-0.033632149
22.5,0.0195,229.922997,-0.034398001
22.5,0.0198,228.5543193,-0.035162905
22.5,0.0201,227.2156848,-0.035926879
22.5,0.0204,225.9071876,-0.036689937
22.5,0.0207,224.6288057,-0.037452094
22.5,0.021,223.3804157,-0.038213365
22.5,0.0213,222.1618072,-0.038973763
22.5,0.0216,220.9726947,-0.039733302
22.5,0.0219,219.8127283,-0.040491994
22.5,0.0222,218.6815045,-0.041249854
22.5,0.0225,217.5785738,-0.042006893
22.5,0.0228,216.5034495,-0.042763122
22.5,0.0231,215.4556141,-0.043518555
22.5,0.0234,214.4345255,-0.044273202
22.5,0.0237,213.4396224,-0.045027074
22.5,0.024,212.4703292,-0.045780182
22.5,0.0243,211.5260599,-0.046532536
22.5,0.0246,210.606222,-0.047284148
22.5,0.0249,209.7102195,-0.048035026
22.5,0.0252,208.8374557,-0.048785181
22.5,0.0255,207.9873354,-0.049534621
22.5,0.0258,207.1592674,-0.050283357
22.5,0.0261,206.3526656,-0.051031397
22.5,0.0264,205.566951,-0.05177875
22.5,0.0267,204.8015528,-0.052525424
22.5,0.027,204.0559091,-0.053271429
22.5,0.0273,203.3294684,-0.054016771
22.5,0.0276,202.6216898,-0.05476146
22.5,0.0279,201.9320434,-0.055505503
22.5,0.0282,201.2600114,-0.056248907
22.5,0.0285,200.605088,-0.05699168
22.5,0.0288,199.9667794,-0.05773383
22.5,0.0291,199.3446045,-0.058475363
22.5,0.0294,198.7380944,-0.059216287
22.5,0.0297,198.1467931,-0.059956607
23,0,23,0
23,0.0003,33.74549931,-2.48E-07
23,0.0006,44.49057031,-1.98E-06
23,0.0009,55.23364735,-6.68E-06
23,0.0012,65.97145169,-1.58E-05
23,0.0015,76.6985973,-3.09E-05
23,0.0018,87.40727129,-5.35E-05
23,0.0021,98.08696848,-8.49E-05
23,0.0024,108.7242748,-0.000126746
23,0.0027,119.3027007,-0.000180464
23,0.003,129.80257,-0.000247551
23,0.0033,140.2009708,-0.00032949
23,0.0036,150.4717768,-0.000427768
23,0.0039,160.5857483,-0.000543869
23,0.0042,170.5107206,-0.000679279
23,0.0045,180.2118862,-0.000835484
23,0.0048,189.6521762,-0.001013968
23,0.0051,198.79274,-0.001216217
23,0.0054,207.5935221,-0.001443716
23,0.0057,216.0139271,-0.00169795
23,0.006,224.0135593,-0.001980406
23,0.0063,231.5530198,-0.002292567
23,0.0066,238.594736,-0.00263592
23,0.0069,245.1037977,-0.00301195
23,0.0072,251.0487682,-0.003422141
23,0.0075,256.4024395,-0.00386798
23,0.0078,261.1425005,-0.004350952
23,0.0081,265.2520901,-0.004872541
23,0.0084,268.7202114,-0.005434234
23,0.0087,271.54199,-0.006037515
23,0.009,273.7187659,-0.00668387
23,0.0093,275.2580188,-0.007374784
23,0.0096,276.1731319,-0.008111742
23,0.0099,276.4830084,-0.008896231
23,0.0102,276.3923371,-0.009705276
23,0.0105,276.1181507,-0.010512402
23,0.0108,275.6731995,-0.011317653
23,0.0111,275.0704177,-0.012121086
23,0.0114,274.3228637,-0.012922755
23,0.0117,273.4435526,-0.013722712
23,0.012,272.4453085,-0.014521003
23,0.0123,271.3406383,-0.015317676
23,0.0126,270.1416253,-0.016112774
23,0.0129,268.8598447,-0.016906337
23,0.0132,267.5062972,-0.017698405
23,0.0135,266.0913614,-0.018489015
23,0.0138,264.6247614,-0.019278203
23,0.0141,263.1155495,-0.020066003
23,0.0144,261.5721004,-0.020852447
23,0.0147,260.0021163,-0.021637567
23,0.015,258.4126405,-0.022421392
23,0.0153,256.8100774,-0.02320395
23,0.0156,255.2002184,-0.023985269
23,0.0159,253.5882713,-0.024765375
23,0.0162,251.9788927,-0.025544294
23,0.0165,250.3762223,-0.026322048
23,0.0168,248.7839173,-0.027098663
23,0.0171,247.2051883,-0.027874159
23,0.0174,245.6428329,-0.028648559
23,0.0177,244.0992705,-0.029421883
23,0.018,242.5765743,-0.030194151
23,0.0183,241.0765028,-0.030965383
23,0.0186,239.6005288,-0.031735598
23,0.0189,238.1498675,-0.032504813
23,0.0192,236.7255025,-0.033273046
23,0.0195,235.3282095,-0.034040313
23,0.0198,233.958579,-0.034806632
23,0.0201,232.6170364,-0.035572017
23,0.0204,231.3038612,-0.036336485
23,0.0207,230.0192039,-0.037100049
23,0.021,228.7631019,-0.037862725
23,0.0213,227.5354934,-0.038624526
23,0.0216,226.3362306,-0.039385467
23,0.0219,225.1650912,-0.040145559
23,0.0222,224.0217884,-0.040904816
23,0.0225,222.905981,-0.04166325
23,0.0228,221.8172812,-0.042420874
23,0.0231,220.7552624,-0.043177698
23,0.0234,219.7194658,-0.043933735
23,0.0237,218.7094062,-0.044688996
23,0.024,217.7245774,-0.04544349
23,0.0243,216.7644569,-0.04619723
23,0.0246,215.8285097,-0.046950224
23,0.0249,214.9161922,-0.047702484
23,0.0252,214.0269552,-0.048454019
23,0.0255,213.1602467,-0.049204837
23,0.0258,212.3155142,-0.04995495
23,0.0261,211.492207,-0.050704365
23,0.0264,210.6897776,-0.051453091
23,0.0267,209.9076835,-0.052201137
23,0.027,209.1453887,-0.052948512
23,0.0273,208.4023643,-0.053695224
23,0.0276,207.6780896,-0.05444128
23,0.0279,206.9720532,-0.055186688
23,0.0282,206.2837533,-0.055931456
23,0.0285,205.612698,-0.056675593
23,0.0288,204.9584064,-0.057419104
23,0.0291,204.320408,-0.058161997
23,0.0294,203.6982438,-0.058904279
23,0.0297,203.0914655,-0.059645957
23.5,0,23.5,0
23.5,0.0003,34.10586213,-2.37E-07
23.5,0.0006,44.71133397,-1.89E-06
23.5,0.0009,55.31498871,-6.39E-06
23.5,0.0012,65.91383838,-1.51E-05
23.5,0.0015,76.50297418,-2.96E-05
23.5,0.0018,87.0752744,-5.11E-05
